ORF ID	Gene Name	Class(1:essential 2:nonessential 3:unknown)	Alternative Name	Map Position	Start(BP)	End(BP)	Length	Direction(0:+ 1:-)	Ncbi ID	Product	Swissprot Acc No	Note
3385	yhhA	2	b3448   ECK3432   JW3413	77.2676010131836	3   584   966	3   585   406	441	0	1789857	conserved protein    DUF2756 family	P23850;   Q8CVM0;   Q8X6U8;	
3386	ugpQ	2	b3449   ECK3433   JW3414	77.27680206298828	3   585   393	3   586   136	744	1	1789858	glycerophosphodiester phosphodiesterase    cytosolic	P10908; P22633;   Q8FCQ3;   Q8X6U7;	GO_component: GO:0005737 - cytoplasm; GO_process: GO:0006071 - glycerol metabolic process
3387	ugpC	2	b3450   ECK3434   JW3415	77.29280090332031	3   586   133	3   587   203	1   071	1	87082267	glycerol-3-phosphate transporter subunit	P10907; P76696;   Q8FCQ2;   Q8X6U5;	ATP-binding component of sn-glycerol 3-phosphate transport system; GO_component: GO:0005737 - cytoplasm; GO_process: GO:0009060 - aerobic respiration; GO_process: GO:0009061 - anaerobic respiration; GO_process: GO:0006071 - glycerol metabolic process; GO_process: GO:0008654 - phospholipid biosynthetic process
3388	ugpE	2	b3451   ECK3435   JW3416	77.31590270996094	3   587   205	3   588   050	846	1	1789860	glycerol-3-phosphate transporter subunit	P10906;   Q8FCQ1;   Q8X4P0;	sn-glycerol 3-phosphate transport system    integral membrane protein; membrane component of ABC superfamily; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0009060 - aerobic respiration; GO_process: GO:0009061 - anaerobic respiration; GO_process: GO:0006071 - glycerol metabolic process; GO_process: GO:0008654 - phospholipid biosynthetic process
3389	ugpA	2	b3452   ECK3436   JW3417   psiB   psiC	77.33399963378906	3   588   047	3   588   934	888	1	1789861	glycerol-3-phosphate transporter subunit	P10031;   P10905;   Q8FCQ0;   Q8X6U2;	sn-glycerol 3-phosphate transport system    integral membrane protein; membrane component of ABC superfamily; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0009060 - aerobic respiration; GO_process: GO:0009061 - anaerobic respiration; GO_process: GO:0006071 - glycerol metabolic process; GO_process: GO:0008654 - phospholipid biosynthetic process
405	613	-1		77.33000183105469	3   588   176	3   604   379	16   104	-1				
3390	ugpB	2	b3453   ECK3437   f438   JW3418   psiB   psiC	77.3552017211914	3   589   032	3   590   348	1   317	1	1789862	glycerol-3-phosphate transporter subunit	P10031;   P10904;   Q8CVL9;	sn-glycerol 3-phosphate transport system; periplasmic binding protein; periplasmic-binding component of ABC superfamily; GO_component: GO:0042597 - periplasmic space; GO_process: GO:0009060 - aerobic respiration; GO_process: GO:0009061 - anaerobic respiration; GO_process: GO:0006071 - glycerol metabolic process; GO_process: GO:0008654 - phospholipid biosynthetic process
3391	livF	2	b3454   ECK3438   f241   JW3419	77.39219665527344	3   590   747	3   591   460	714	1	87082268	leucine/isoleucine/valine transporter subunit	P22731; P76697;   Q8FCP8;   Q8X6T5;	ATP-binding component of leucine transport; GO_component: GO:0005737 - cytoplasm; GO_process: GO:0009063 - cellular amino acid catabolic process; GO_process: GO:0009098 - leucine biosynthetic process
3392	livG	2	b3455   ECK3439   hrbB   hrbC   hrbD   JW3420	77.40760040283203	3   591   462	3   592   229	768	1	1789864	leucine/isoleucine/valine transporter subunit	P22730;   Q8FCP7;	ATP-binding component of high-affinity branched-chain amino acid transport system; GO_component: GO:0005737 - cytoplasm; GO_process: GO:0009063 - cellular amino acid catabolic process; GO_process: GO:0009098 - leucine biosynthetic process
3393	livM	2	b3456   ECK3440   JW3421	77.42410278320312	3   592   226	3   593   503	1   278	1	1789865	leucine/isoleucine/valine transporter subunit	P22729;   Q8FCP6;   Q8X6T1;	high-affinity branched-chain amino acid transport; membrane component of ABC superfamily; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0009098 - leucine biosynthetic process
3394	livH	2	b3457   ECK3441   f308   hrbB   hrbC   hrbD   JW3422	77.45149993896484	3   593   500	3   594   426	927	1	1789866	leucine/isoleucine/valine transporter subunit	P08340;   Q8FCP5;	high-affinity branched-chain amino acid transport system; membrane component; membrane component of ABC superfamily; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0009098 - leucine biosynthetic process
3395	livK	2	b3458   ECK3442   f369   hrbB   hrbC   hrbD   JW3423	77.47250366210938	3   594   474	3   595   583	1   110	1	1789867	leucine transporter subunit	P04816; Q47343;   Q8CVL8;   Q8X6S7;	high-affinity leucine-specific transport system; periplasmic binding protein; periplasmic-binding component of ABC superfamily; GO_component: GO:0042597 - periplasmic space; GO_process: GO:0009098 - leucine biosynthetic process
539	stkA	2		77.5	3   595   396	3   595   396	0	0				
3396	panM	2	b3459   ECK3443   JW3424   livL   o127   panZ   yhhK	77.50559997558594	3   596   007	3   596   390	384	0	1789869	PanD autocleavage accelerator    panothenate synthesis	P37613;   Q8FCP2;   Q8X6S6;	
3397	livJ	2	b3460   ECK3444   f386   hrbB   hrbC   hrbD   JW3425	77.51789855957031	3   596   578	3   597   681	1   104	1	48994941	leucine/isoleucine/valine transporter subunit	P02917; P76698; Q8CVL7; Q8X6S2;	high-affinity branched-chain amino acid transport protein (ABC superfamily    peri_bind); periplasmic-binding component of ABC superfamily; GO_component: GO:0042597 - periplasmic space; GO_process: GO:0009098 - leucine biosynthetic process
404	612	-1		77.5199966430664	3   596   853	3   614   517	17   565	-1				
3398	rpoH	1	b3461   ECK3445   fam   hin   htpR   JW3426	77.54750061035156	3   597   952	3   598   806	855	1	1789871	RNA polymerase    sigma 32 (sigma H) factor	P00580;	RNA polymerase    sigma(32) factor; regulation of proteins induced at high temperatures; GO_component: GO:0005737 - cytoplasm; GO_process: GO:0006350 - transcription; GO_process: GO:0009266 - response to temperature stimulus
3399	ftsX	1	b3462   ECK3446   ftsS   JW3427	77.57119750976562	3   599   051	3   600   109	1   059	1	1789872	putative transporter subunit: membrane component of ABC superfamily	P10122;   Q8X6R6;	cell division membrane protein; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane
3400	ftsE	1	b3463   ECK3447   JW3428	77.59380340576172	3   600   102	3   600   770	669	1	1789873	putative transporter subunit: ATP-binding component of ABC superfamily	P10115;	ATP-binding component of a membrane-associated complex involved in cell division; GO_component: GO:0005737 - cytoplasm
3401	ftsY	1	b3464   ECK3448   JW3429	77.6082992553711	3   600   773	3   602   266	1   494	1	1789874	Signal Recognition Particle (SRP) receptor	P10121;   Q8FCP0;   Q8X6R2;	cell division membrane protein; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane
3402	rsmD	2	b3465   ECK3449   JW3430   yhhF	77.6436996459961	3   602   416	3   603   012	597	0	1789875	16S rRNA m(2)G966 methyltransferase    SAM-dependent	P10120;   Q8X6R0;	
3403	yhhL	2	b3466   ECK3450   JW5683	77.65630340576172	3   603   002	3   603   271	270	0	1789876	conserved protein    DUF1145 family	P37614;   Q8FCN9;   Q8X6Q7;	
3404	yhhM	2	b3467   ECK3451   f119   JW3432	77.66220092773438	3   603   274	3   603   633	360	1	1789877	conserved protein    DUF2500 family	P37615;   Q8FCN8;   Q8X6Q6;	putative receptor
3405	yhhN	2	b3468   ECK3452   JW3433   o208	77.6729965209961	3   603   774	3   604   400	627	0	1789878	putative inner membrane protein    TMEM86 family	P37616;	putative enzyme
3406	zntA	2	b3469   ECK3453   JW3434   o732   yhhO	77.68810272216797	3   604   474	3   606   672	2   199	0	1789879	zinc    cobalt and lead efflux system	P37617;   Q8FCN7;   Q8X6Q4;	zinc-transporting ATPase; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_function: GO:0015662 - ATPase activity    coupled to transmembrane movement of ions    phosphorylative mechanism; GO_process: GO:0015986 - ATP synthesis coupled proton transport; GO_process: GO:0006805 - xenobiotic metabolic process
3407	tusA	2	b3470   ECK3454   f81   JW3435   sirA   sitA1   tusA   yhhP	77.73760223388672	3   606   774	3   607   019	246	1	1789881	sulfurtransferase required 2-thiolation step of mnm(5)-s(2)U34-tRNA synthesis	P37618;	small protein required for cell growth; affects RpoS stability; small ubiquitous RNA-binding protein required for normal growth    cytoplasmic
3408	yhhQ	2	b3471   ECK3455   JW3436   o221	77.7477035522461	3   607   240	3   607   905	666	0	1789882	inner membrane protein    DUF165 family	P37619;   Q8FCN6;   Q8X6P7;	GO_component: GO:0009274 - peptidoglycan-based cell wall
3409	dcrB	2	b3472   ECK3456   JW5682   o203   yhhR	77.76360321044922	3   607   978	3   608   535	558	0	87082269	periplasmic protein    predicted lipoprotein	P37620; P76699;	
3410	yhhS	2	b3473   ECK3457   f419   JW5945	77.77570343017578	3   608   539	3   609   756	1   218	1	87082270	putative arabinose efflux transporter	P37621;   Q8FCN5;   Q8X6P4;	putative transport; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane
403	611	-1		77.77999877929688	3   609   163	3   624   170	14   908	-1				
3411	yhhT	2	b3474   ECK3458   JW5680   o376	77.80480194091797	3   609   888	3   610   937	1   050	0	87082271	inner membrane protein    predicted membrane permease    UPF0118 family	P37622; P76700; Q8X6P3;   Q8FCN4;	GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane
3412	acpT	2	b3475   ECK3459   JW3440   o195   yhhU	77.82859802246094	3   610   992	3   611   579	588	0	1789886	holo-(acyl carrier protein) synthase 2	P37623;   Q8FCN3;   Q8X5U4;	
3413	nikA	2	b3476   ECK3460   hydC   hydD   JW3441   o524	77.84359741210938	3   611   690	3   613   264	1   575	0	1789887	nickel-binding    heme-binding periplasmic protein	P33590;   Q8CVL5;   Q8X5U3;	periplasmic binding protein for nickel; periplasmic-binding component of ABC superfamily; GO_component: GO:0042597 - periplasmic space; GO_process: GO:0042330 - taxis
402	610	-1		77.87000274658203	3   612   962	3   629   698	16   637	-1				
3414	nikB	2	b3477   ECK3461   hydC   hydD   JW3442   o314	77.87750244140625	3   613   264	3   614   208	945	0	1789888	nickel transporter subunit	P33591;   Q8FCN2;   Q8X5U2;	transport of nickel    membrane protein; membrane component of ABC superfamily; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane
3415	nikC	2	b3478   ECK3462   hydC   hydD   JW3443   o277	77.89779663085938	3   614   205	3   615   038	834	0	1789889	nickel transporter subunit	P33592;   Q8FCN1;	transport of nickel    membrane protein; membrane component of ABC superfamily; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane
3416	nikD	2	b3479   ECK3463   hydC   hydD   JW3444   o254	77.91580200195312	3   615   038	3   615   802	765	0	1789890	nickel transporter subunit	P33593;   Q8FCN0;   Q8X5U1;	ATP-binding protein of nickel transport system; ATP-binding component of ABC superfamily; GO_component: GO:0005737 - cytoplasm; GO_process: GO:0009060 - aerobic respiration; GO_process: GO:0009061 - anaerobic respiration
3417	nikE	2	b3480   ECK3464   hydC   hydD   JW3445   o268	77.93219757080078	3   615   799	3   616   605	807	0	1789891	nickel transporter subunit	P33594;   Q8FCM9;   Q8X4L6;	ATP-binding protein of nickel transport system; ATP-binding component of ABC superfamily; GO_component: GO:0005737 - cytoplasm; GO_process: GO:0009060 - aerobic respiration; GO_process: GO:0009061 - anaerobic respiration
3418	nikR	2	b3481   ECK3465   JW3446   yhhG	77.94969940185547	3   616   611	3   617   012	402	0	1789892	DNA-binding transcriptional repressor    Ni-binding	P28910; Q47559;	GO_component: GO:0005737 - cytoplasm; GO_function: GO:0016564 - transcription repressor activity; GO_process: GO:0006350 - transcription
3419	rhsB	2	b3482   ECK3466   JW5679   o1411	77.96269989013672	3   617   215	3   621   450	4   236	0	48994942	rhsB element core protein RshB	P16917; P76701;	rhsB protein in rhs element
3420	yhhH	2	b3483   ECK3467   JW3449   o122	78.05339813232422	3   621   422	3   621   805	384	0	87082272	hypothetical protein	P28911; P76702;	
10176	yrhC	2	b4552   ECK3468   JW5678	78.06390380859375	3   621   910	3   622   260	351	0				putative protein fragment (pseudogene); GO_component: GO:0005737 - cytoplasm
3421	yhhI	2	b3484   ECK3469   JW3451   o378	78.07450103759766	3   622   401	3   623   537	1   137	0	1789896	putative transposase	P28912;	putative receptor
3422	yhhJ	2	b3485   ECK3470   f375   JW5677	78.10250091552734	3   623   702	3   624   826	1   125	1	226510979	putative permease subunit    ABC transporter superfamily    inner membrane protein	P31993; P76703;   Q8FCL8;   Q8X5S4;	putative transporter; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane
3423	rbbA	2	b3486   ECK3471   f894   JW5676   yhiG   yhiH	78.12670135498047	3   624   826	3   627   561	2   736	1	48994943	fused ribosome-associated ATPase: ATP-bindingprotein/ATP-binding protein/predicted membrane protein	P37624; P37625;   Q8FCL7;   Q8X5S2;	ribosome-associated ATPase    ATP-binding domain (N-terminal); GO_component: GO:0005737 - cytoplasm; GO_process: GO:0006412 - translation
401	609	-1		78.12000274658203	3   624   921	3   641   164	16   144	-1				
3424	yhiI	2	b3487   ECK3472   f355   JW3454	78.18560028076172	3   627   558	3   628   625	1   068	1	1789900	putative membrane fusion protein (MFP) of efflux pump	P37626;   Q8CVL4;   Q8X5R7;	putative membrane protein; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane
3425	yhiJ	2	b3488   ECK3473   f540   JW3455	78.21649932861328	3   628   991	3   630   613	1   623	1	1789902	hypothetical protein	P37627;   Q8X5R6;	
3426	yhiL	2	b3489   b3490   b4660   ECK3475   f123   f413   JW5674   yhiK	78.2571029663086	3   630   875	3   632   481	1   607	1			P37629; P37628;	pseudogene
3428	yhiM	2	b3491   ECK3476   JW5944   o383	78.30000305175781	3   632   864	3   633   916	1   053	0	226510980	acid resistance protein    inner membrane	P37630; P76704;   Q8FCL5;   Q8X5R4;	
3429	yhiN	2	b3492   ECK3477   f400   JW3459	78.32939910888672	3   634   231	3   635   433	1   203	1	2367234	putative oxidoreductase with FAD/NAD(P)-binding domain	P37631; P76705;   Q8FCL4;   Q8X5R3;	
545	strM	2		78.3499984741211	3   634   830	3   634   830	0	0				
400	608	-1		78.33999633789062	3   635   001	3   653   388	18   288	-1				
3430	pitA	2	b3493   ECK3478   JW3460   pit	78.36029815673828	3   635   665	3   637   164	1   500	0	1789907	phosphate transporter    low-affinity; tellurite importer	P37308;	low-affinity phosphate transport; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0006793 - phosphorus metabolic process
547	suhA	2		78.37999725341797	3   636   221	3   636   221	0	0				
3431	uspB	2	b3494   ECK3479   JW3461   yhiO	78.39790344238281	3   637   408	3   637   743	336	1	1789908	universal stress (ethanol tolerance) protein B	P37632;	GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0006950 - response to stress; GO_process: GO:0006805 - xenobiotic metabolic process
3432	uspA	2	b3495   ECK3480   JW3462   o144	78.4135971069336	3   638   134	3   638   568	435	0	1789909	universal stress global response regulator	P28242;	universal stress protein; broad regulatory function?; GO_component: GO:0005737 - cytoplasm; GO_process: GO:0006950 - response to stress
3433	dtpB	2	b3496   ECK3481   JW3463   o489   yhiP	78.42970275878906	3   638   885	3   640   354	1   470	0	1789911	dipeptide and tripeptide permease B	P36837; P76706;   Q8FCL2;   Q8X5Q8;	putative transport protein; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane
3434	rsmJ	2	b3497   ECK3482   f250   JW5672   yhiQ	78.4625015258789	3   640   403	3   641   155	753	1	1789912	16S rRNA m(2)G1516 methyltransferase    SAM-dependent	P37633; P76707;   Q8FCL1;	
3435	prlC	2	b3498   ECK3483   JW3465   opdA	78.47879791259766	3   641   163	3   643   205	2   043	1	1789913	oligopeptidase A	P27298;   Q8FCL0;   Q8X5Q2;	
3436	rlmJ	2	b3499   ECK3484   JW3466   o280   yhiR	78.5271987915039	3   643   408	3   644   250	843	0	1789914	23S rRNA m(6)A2030 methyltransferase    SAM-dependent	P37634;   Q8FCK9;   Q8X5Q1;	
399	607	-1		78.5199966430664	3   643   479	3   659   582	16   004	-1				
3437	gor	2	b3500   ECK3485   gorA   JW3467	78.5468978881836	3   644   322	3   645   674	1   353	0	1789915	glutathione oxidoreductase	P06715;   Q8FCK8;   Q8X4L2;	GO_component: GO:0005737 - cytoplasm
10177	dinQ	2	b4613   ECK4422	78.57720184326172	3   645   728	3   645   856	129	1	145693192	damage inducible protein		
3438	arsR	2	arsE   b3501   ECK3486   JW3468   o117	78.59500122070312	3   646   551	3   646   904	354	0	1789916	DNA-binding transcriptional repressor	P37309;   Q8X5Q0;	transcriptional repressor of chromosomal ars operon; GO_component: GO:0005737 - cytoplasm; GO_function: GO:0016564 - transcription repressor activity; GO_process: GO:0006350 - transcription; GO_process: GO:0042493 - response to drug
